price,freight_value,review_score,product_weight_g,customer_lat,customer_lng,Types of products,payment_value,seller_lat,seller_lng,volume,year,delivery_days,estimated_days
27.9,7.46,5,50.0,-22.744969047625496,-47.37914712056189,Electronics,35.36,-23.112774381969185,-46.5488845105504,2550.0,2018,4.0,10.0
289.9,15.8,5,1725.0,-29.16624369279465,-51.209531752064,Household,305.7,-29.44175457955597,-51.96130964790591,8184.0,2017,7.0,19.0
189.9,26.36,3,450.0,0.027502444816341,-51.12354024723783,Electronics,216.26,-12.895112589380958,-38.33895999999978,561.0,2017,26.0,54.0
69.9,13.15,5,125.0,-21.1774515925616,-47.79583295337295,Fashion,83.05,-23.47058431779098,-46.52329754593456,6080.0,2018,6.0,9.0
99.9,21.78,5,2500.0,-27.59986895857613,-48.61160100033628,Furniture,121.68,-25.472734941716197,-49.30563836747645,12000.0,2018,7.0,24.0
49.9,7.78,5,100.0,-22.71890107574422,-47.3497633873832,Fashion,57.68,-23.479316999999995,-46.5904340471753,1600.0,2018,9.0,16.0
68.0,24.97,4,900.0,-8.109659996393315,-34.89334721273588,Household,92.97,-23.20706431353269,-46.760735214610754,15000.0,2017,18.0,50.0
25.9,9.34,5,750.0,-23.541160033585307,-46.58546677477062,Fashion,35.24,-23.646246311207523,-46.66349868836885,11250.0,2017,7.0,21.0
269.9,16.64,3,2800.0,-19.50664329902649,-42.630873484496206,Fashion,286.54,-23.53174394892955,-46.61395302123605,51744.0,2017,8.0,26.0
52.88,25.21,5,3000.0,-24.2874063973452,-53.83883336666032,Household,44.41,-21.253339982915808,-48.32841354256132,10000.0,2017,11.0,23.0
279.99,21.2,5,4175.0,-29.58683498929656,-51.37159365059727,Fashion,301.19,-22.93125598447676,-43.17881321481337,27621.0,2017,10.0,22.0
102.0,38.88,5,11325.0,-23.323581622627877,-46.571516434161296,Electronics,140.88,-23.457428518177625,-46.56396476894224,56700.0,2018,2.0,9.0
28.9,12.79,4,800.0,-22.59496246184797,-46.521509282521215,Fashion,41.69,-21.135783490049025,-47.7667825048123,9000.0,2018,5.0,38.0
12.88,7.87,4,180.0,-23.525377438801996,-46.40950968151651,Electronics,20.75,-23.93465945090488,-46.331065142884974,2304.0,2018,14.0,16.0
129.97,35.43,5,8300.0,-20.532664687290943,-43.71623161225068,Household,165.4,-30.07200823826747,-51.17719962332037,48552.0,2018,20.0,38.0
96.0,6.56,5,396.0,-23.5944875783294,-46.679788357589,Fashion,102.56,-21.36235769739203,-48.232975701561735,2772.0,2018,15.0,18.0
64.99,19.65,1,1250.0,-23.32532644463037,-51.15843393839796,Household,84.64,-27.14105704919435,-48.96146112936535,7429.0,2018,10.0,20.0
428.0,18.51,5,13100.0,-21.91979367661405,-50.52628819150581,Household,446.51,-22.760477687572443,-47.41281121951772,78584.0,2018,8.0,23.0
159.99,57.79,5,10700.0,-30.07883928365742,-51.208637249783656,Household,217.78,-20.81842802837701,-49.39248776604019,64000.0,2017,16.0,30.0
120.0,18.09,4,1300.0,-22.92931946221692,-43.23596118471042,Tools,138.09,-22.577927804605014,-44.95825089647411,5940.0,2018,13.0,29.0
37.99,12.69,5,500.0,-22.945064470526344,-45.46371952947366,Household,50.68,-21.7664768468313,-48.83154737836604,3000.0,2017,13.0,20.0
155.99,14.11,5,475.0,-23.511236562622702,-46.52516254443722,Fashion,170.1,-23.552512530494816,-51.46349357996916,4560.0,2018,14.0,26.0
69.9,19.98,5,2600.0,-20.43693938714196,-54.6579132805616,Furniture,89.88,-23.693985995008337,-46.70188324132953,15000.0,2018,11.0,27.0
89.9,13.65,4,1650.0,-23.014906457628143,-45.55074777537135,Household,103.55,-22.71683928585045,-47.65736585405934,3080.0,2017,8.0,22.0
135.0,25.14,5,1850.0,-20.296512281724183,-40.29620870064644,Household,160.14,-21.7664768468313,-48.83154737836604,12000.0,2018,15.0,21.0
31.9,14.1,5,200.0,-23.00927096142304,-43.42940927644404,Electronics,46.0,-19.878513898894187,-43.95694702879617,2378.0,2017,10.0,22.0
49.99,13.47,3,250.0,-20.71758554421692,-46.61741738024877,Fashion,63.46,-20.474084262411907,-45.424321458052006,3000.0,2018,8.0,19.0
136.78,8.22,5,550.0,-22.865111251236048,-47.15255915401864,Fashion,145.0,-23.65281620260835,-46.59941026824976,1760.0,2018,7.0,7.0
117.7,18.7,5,550.0,-21.555063222033205,-45.44759883066788,Fashion,136.4,-22.827869999999997,-43.01969625000001,4446.0,2018,16.0,22.0
129.9,16.54,5,2500.0,-23.77280313447832,-45.40546515093038,Household,146.44,-22.218988944556266,-49.64362334020589,5100.0,2017,7.0,24.0
110.32,18.65,1,150.0,-26.971835259507177,-48.63801471648682,Fashion,257.94,-22.887514996879027,-47.19573904628551,990.0,2018,12.0,19.0
64.9,15.2,5,150.0,-19.743806661117187,-47.95807930099832,Fashion,80.1,-23.479316999999995,-46.5904340471753,880.0,2017,10.0,38.0
59.99,14.17,5,350.0,-22.487091860243755,-47.21575974696741,Fashion,74.16,-22.82732701725956,-43.05044041062229,2464.0,2017,13.0,29.0
320.0,18.0,5,600.0,-23.570081931637716,-46.043320961112215,Electronics,338.0,-18.65223568071188,-48.19343213192182,18000.0,2018,6.0,23.0
129.0,54.65,4,6550.0,-22.904996178866543,-43.54317001176807,Electronics,183.65,-20.944705621834668,-45.82709818233235,8000.0,2018,11.0,37.0
9.9,8.72,5,200.0,-25.41420518595992,-49.259492785590666,Furniture,18.62,-25.51123247821568,-49.30311141618097,352.0,2017,12.0,39.0
359.7,17.27,5,13150.0,-26.23309163375265,-52.67355012674504,Furniture,753.94,-23.59798552039933,-46.55547278711988,55125.0,2017,24.0,25.0
49.99,14.1,3,200.0,-19.843708202868147,-43.95899630890419,Fashion,64.09,-23.651114842510157,-46.75521082321932,640.0,2017,10.0,26.0
48.32,11.15,4,1700.0,-23.53092205635057,-46.555643089243375,Tools,59.47,-22.85275770752771,-47.05510214136723,14760.0,2018,7.0,13.0
74.9,16.28,4,850.0,-23.29871795823048,-51.36170759057071,Household,91.18,-22.71683928585045,-47.65736585405934,14440.0,2017,13.0,27.0
17.5,10.96,4,255.0,-22.968689563239053,-47.0735568816794,Electronics,28.46,-23.507621497085808,-46.56616243450284,5700.0,2017,13.0,20.0
38.2,15.1,5,450.0,-23.190172576172973,-46.891633311270105,Fashion,53.3,-26.91626999999994,-48.65245999999996,5175.0,2018,14.0,27.0
68.0,8.29,5,233.0,-23.997558849409156,-46.25926882849049,Household,76.29,-23.584614569248075,-46.60193214931619,3300.0,2018,1.0,8.0
383.5,19.82,4,1600.0,-22.73306060560335,-47.17829082930352,Electronics,403.32,-21.1774515925616,-47.79583295337295,3825.0,2018,10.0,26.0
79.9,15.31,5,900.0,-29.11864025625293,-51.12974418075046,Fashion,95.21,-26.283149245628717,-48.85128463059032,3450.0,2017,9.0,23.0
39.9,11.85,5,900.0,-23.21556855333337,-46.8459750798889,Household,103.5,-23.624784000000005,-46.53954225000001,29785.0,2018,7.0,27.0
199.0,12.89,5,4050.0,-23.652801714124177,-46.7682836429379,Fashion,211.89,-21.36235769739203,-48.232975701561735,2431.0,2018,6.0,21.0
99.0,12.4,2,1450.0,-25.51882425644875,-49.2323511633389,Furniture,111.4,-25.464029318048183,-49.30472794690424,8349.0,2018,6.0,14.0
119.9,23.42,5,8350.0,-22.66791333527613,-50.41920174522468,Household,43.32,-28.7629920668113,-49.27499226831797,40000.0,2018,20.0,28.0
34.99,10.96,5,200.0,-23.676081379969936,-46.60577024158935,Electronics,31.06,-23.6436479625422,-46.56386065319333,352.0,2017,17.0,32.0
199.0,24.26,1,1900.0,-22.944019808500155,-43.06302670148316,Electronics,100.0,-28.46951928224586,-48.99324969252177,22680.0,2018,81.0,32.0
105.0,19.7,5,1000.0,-24.041642464583017,-46.528276284964335,Fashion,124.7,-22.87459850346245,-43.477731000000006,7632.0,2018,9.0,36.0
24.9,16.79,3,300.0,-14.862176465722202,-40.83593563988115,Fashion,41.69,-20.746977035601056,-46.7490234241636,4400.0,2017,10.0,25.0
199.9,17.03,5,2600.0,-21.1774515925616,-47.79583295337295,Household,216.93,-22.71683928585045,-47.65736585405934,11808.0,2018,6.0,22.0
109.9,10.97,5,427.0,-22.65894387253605,-43.03681018346885,Fashion,241.74,-22.549033360244323,-43.210094724044055,3570.0,2018,6.0,14.0
119.0,17.37,5,1650.0,-22.82732701725956,-43.05044041062229,Fashion,136.37,-23.61424927422236,-46.68844105482136,7200.0,2018,7.0,29.0
20.0,10.96,4,100.0,-23.55679024166568,-46.83965446535143,Household,30.96,-23.512538179294825,-46.50108112461768,2560.0,2017,12.0,37.0
35.0,13.83,5,650.0,-22.188742247875226,-49.93422578806241,Household,48.83,-24.011288218359883,-46.41873374429398,6859.0,2018,4.0,24.0
56.9,18.2,5,1850.0,-30.12330956203472,-51.216144101736845,Furniture,75.1,-23.554133203993324,-46.53048959908248,23625.0,2018,8.0,9.0
60.0,16.67,4,850.0,-23.55298158090484,-46.63977389064573,Household,76.67,-19.840168078827364,-43.92329932223438,18000.0,2017,4.0,25.0
178.99,19.13,5,292.0,-22.827869999999997,-43.01969625000001,Fashion,198.12,-21.17121748495008,-47.81941847157649,1632.0,2018,17.0,31.0
94.0,18.46,4,1150.0,-25.40444171696837,-49.34025084016421,Furniture,112.46,-23.574334452680457,-46.50181676172888,17424.0,2018,11.0,15.0
70.91,13.52,1,1200.0,-23.488074618096828,-46.738052916180976,Furniture,84.43,-21.7664768468313,-48.83154737836604,45630.0,2017,23.0,20.0
174.9,35.74,5,5000.0,-12.612785254478522,-38.30880282506203,Household,210.64,-21.93532101918528,-50.49756182976886,16000.0,2017,12.0,27.0
109.9,14.86,4,1225.0,-23.98788982791853,-46.24777699362336,Household,124.76,-21.7664768468313,-48.83154737836604,19950.0,2018,7.0,15.0
59.99,9.74,5,525.0,-23.48355410407413,-47.45381582237861,Fashion,69.73,-22.75967282783305,-47.364736674563375,9280.0,2018,15.0,15.0
12.99,18.23,5,100.0,-22.13123511319532,-45.056949145523085,Electronics,31.22,-23.59539756425642,-46.55163738273989,704.0,2018,12.0,27.0
13.3,8.88,5,700.0,-23.089034640573622,-47.21441923786709,Electronics,22.18,-23.724134173502662,-46.57554561519289,3927.0,2018,4.0,5.0
64.9,11.95,5,250.0,-23.512283612268444,-46.56782303996194,Furniture,76.85,-21.7664768468313,-48.83154737836604,864.0,2017,14.0,20.0
15.9,16.79,4,75.0,-17.8856069719365,-51.719640227882586,Electronics,32.69,-19.878513898894187,-43.95694702879617,1768.0,2018,22.0,40.0
79.97,20.6,5,8809.0,-23.29267167805407,-47.29641066902304,Fashion,100.57,-23.48262344063541,-46.37448952833195,45968.0,2018,20.0,30.0
79.99,8.32,5,250.0,-23.56235710851754,-46.676288326389326,Fashion,88.31,-23.665703457960586,-46.51808196779969,3960.0,2018,2.0,25.0
44.9,10.66,5,200.0,-15.82979263835193,-47.90922878406146,Household,55.56,-23.4719444074384,-46.59864459256161,1232.0,2018,10.0,17.0
325.0,38.96,5,400.0,-8.289119910777261,-35.97351836152841,Fashion,363.96,-23.66148702746846,-46.56416174311855,2992.0,2018,20.0,27.0
109.0,98.02,4,7450.0,-20.48227935607949,-54.59397058465576,Fashion,207.02,-22.630409321010436,-47.20184824565054,51712.0,2018,22.0,27.0
394.65,24.47,5,450.0,-32.032076778660375,-52.103793550113096,Fashion,419.12,-22.428725888669057,-42.97556752642736,1560.0,2018,10.0,25.0
34.49,7.78,4,600.0,-24.016283558765817,-46.39843570349071,Fashion,42.27,-23.746252526227707,-46.677001782820696,8008.0,2017,5.0,16.0
66.99,27.75,5,350.0,-22.72056316788943,-43.433968295038845,Fashion,94.74,-2.546079233971952,-44.3089863702464,2964.0,2018,11.0,33.0
54.9,24.73,2,650.0,-13.01436801389564,-38.48652807924521,Household,79.63,-27.543786658615705,-48.62567962615467,2240.0,2018,14.0,26.0
170.0,24.06,3,4338.0,-12.548774551976832,-38.71258824955349,Fashion,194.06,-21.36235769739203,-48.232975701561735,2856.0,2017,25.0,33.0
27.9,11.85,5,600.0,-23.12851459612905,-47.2406058481293,Household,39.75,-22.218988944556266,-49.64362334020589,4950.0,2018,20.0,26.0
39.9,10.96,5,150.0,-15.485938887533464,-44.36666830665413,Fashion,50.86,-19.46361254830593,-44.24441403023008,1584.0,2017,14.0,28.0
89.99,18.21,5,1200.0,-20.33870191640221,-40.39126478706738,Fashion,108.2,-23.554079433810344,-46.53324185942636,15750.0,2018,13.0,24.0
84.9,17.84,5,800.0,-30.17105570679884,-50.201594169231335,Fashion,102.74,-21.426570046543283,-50.06791761043272,8712.0,2017,28.0,39.0
34.9,37.15,5,500.0,-10.154228038108592,-48.31450204139296,Fashion,72.05,-22.596440207291085,-46.71196868822353,17328.0,2018,10.0,22.0
16.99,7.39,4,250.0,-23.58844697668647,-46.6399644096601,Electronics,24.38,-23.53321650340715,-46.50046729003948,1235.0,2018,2.0,10.0
49.0,7.78,5,250.0,-23.479211999999947,-46.35423799999995,Fashion,56.78,-23.651114842510157,-46.75521082321932,352.0,2018,5.0,19.0
119.0,12.33,3,1500.0,-23.401526605603344,-46.40154470774425,Fashion,131.33,-20.43399042630061,-47.81416224047547,30752.0,2017,15.0,18.0
219.0,19.41,5,475.0,-24.960692450747217,-53.48805919911723,Fashion,65.96,-26.88690680838387,-48.66214683641898,5586.0,2018,9.0,21.0
129.9,18.79,3,100.0,-21.20851525964521,-41.87484723167247,Fashion,148.69,-22.29164124459334,-48.54989181391441,880.0,2018,6.0,41.0
89.18,27.16,5,750.0,-8.670113637362366,-35.724458127981634,Furniture,116.34,-23.540299470713855,-46.66278360519932,13125.0,2018,27.0,33.0
89.9,12.13,5,1383.0,-23.56949384569213,-46.8037303756421,Household,204.06,-21.7664768468313,-48.83154737836604,20000.0,2017,11.0,20.0
79.0,17.8,5,6350.0,-22.817267426623037,-43.03948051450261,Household,96.8,-23.20706431353269,-46.760735214610754,31920.0,2018,32.0,34.0
115.0,15.69,4,375.0,-23.588342026102605,-46.61354545697578,Household,130.69,-19.926141851520523,-43.93684827200066,8120.0,2018,11.0,19.0
299.0,23.17,5,2850.0,-23.569179969298748,-46.41940490115958,Furniture,322.17,-25.464029318048183,-49.30472794690424,8349.0,2018,14.0,22.0
259.9,15.29,4,3200.0,-23.13303983152522,-46.568457780599005,Household,275.19,-22.71683928585045,-47.65736585405934,10560.0,2018,2.0,13.0
55.9,22.32,4,185.0,-16.94776404859762,-42.46079931170521,Fashion,78.22,-27.154606768453945,-48.56986624316197,8993.0,2018,11.0,20.0
29.9,10.96,5,400.0,-20.806068345905757,-49.50314249273567,Furniture,40.86,-21.7664768468313,-48.83154737836604,9000.0,2017,6.0,40.0
174.9,31.97,4,4950.0,-18.95538519185513,-41.95752750724665,Household,206.87,-21.93532101918528,-50.49756182976886,16000.0,2017,7.0,27.0
217.85,129.84,1,544.0,-18.400124929994416,-49.27964903733632,Tools,998.49,-22.727374795169958,-47.67061025477531,5148.0,2017,9.0,21.0
95.9,32.81,4,1700.0,-1.44854252478061,-48.45647459354321,Electronics,257.42,-25.49685252123605,-49.20902332180169,12600.0,2018,16.0,27.0
49.9,11.85,5,450.0,-23.58350133698645,-48.017664538469056,Furniture,61.75,-22.768743804807222,-47.395682479228896,3750.0,2017,4.0,26.0
39.99,37.04,5,150.0,-3.745330305604771,-39.7902115828313,Electronics,77.03,-22.895876357204664,-47.0791850342778,1904.0,2018,23.0,49.0
89.0,7.88,5,200.0,-22.946012455450425,-46.52383551318598,Electronics,96.88,-23.651114842510157,-46.75521082321932,352.0,2017,2.0,13.0
144.99,17.26,3,1050.0,-22.8715709513822,-43.63062005738777,Fashion,162.25,-23.554079433810344,-46.53324185942636,19008.0,2017,32.0,26.0
43.99,13.47,3,258.0,-22.943830511384977,-47.11233196480047,Household,57.46,-23.42880633856904,-51.97183135000928,4332.0,2018,17.0,25.0
21.5,18.25,5,100.0,-23.02898216385322,-45.53251103079421,Household,39.75,-27.60731306466045,-48.59058002775691,2400.0,2018,7.0,30.0
139.99,19.08,4,250.0,-22.90805540699587,-43.365076570333606,Fashion,159.07,-22.42925217631197,-50.20413759688468,7500.0,2018,8.0,36.0
99.9,59.14,3,4100.0,-13.860650975558046,-40.06849338679207,Fashion,159.04,-23.31259824896755,-51.36894941889966,21420.0,2017,20.0,31.0
19.9,14.1,4,300.0,-15.755465331897769,-47.884680440018094,Electronics,34.0,-23.537511255832708,-46.63705730743676,6080.0,2017,12.0,23.0
39.9,9.34,5,650.0,-22.73824150585765,-46.8958585777586,Fashion,48.91,-23.569085514570943,-46.52738665237461,26250.0,2018,6.0,16.0
159.0,18.36,5,2500.0,-21.776064097697496,-43.345038341941226,Furniture,177.36,-23.49592311073923,-46.66043045184373,14000.0,2017,8.0,18.0
132.0,11.94,5,1400.0,-23.47954358443588,-46.864162608362506,Fashion,143.94,-23.537511255832708,-46.63705730743676,10000.0,2018,2.0,6.0
139.9,34.52,5,6550.0,-23.67315273834499,-46.68668321804585,Household,174.42,-20.15825132557966,-44.88243792415554,13440.0,2018,16.0,37.0
135.0,45.45,1,18500.0,-19.938406212043407,-43.93702206884405,Fashion,180.45,-20.43773362250285,-44.75914024487753,8580.0,2017,27.0,20.0
153.0,12.57,5,2400.0,-21.040546601249808,-49.37584154114152,Household,165.57,-21.7664768468313,-48.83154737836604,23625.0,2017,10.0,20.0
84.99,16.35,5,550.0,-22.758277649423835,-46.15427601386239,Fashion,101.34,-23.665703457960586,-46.51808196779969,5040.0,2017,30.0,31.0
59.9,9.42,5,600.0,-22.933200411915568,-47.04106490766075,Furniture,69.32,-22.88255076242137,-47.04691965736627,9295.0,2018,3.0,13.0
129.9,9.66,5,393.0,-23.536075904784,-46.78451070745578,Fashion,139.56,-23.20591698084141,-47.307845865803,1666.0,2018,2.0,4.0
38.25,16.11,5,583.0,-23.30663451154119,-51.16454999999999,Household,54.36,-26.91626999999994,-48.65245999999996,8400.0,2018,13.0,25.0
412.0,24.7,5,9100.0,-22.78706404421539,-47.29741233595029,Electronics,436.7,-21.162702972351784,-48.97639517069088,37111.0,2018,8.0,14.0
1148.0,107.43,5,18450.0,-26.02136726871851,-48.851805442616914,Tools,1255.43,-22.416149820084957,-42.97702251227752,59976.0,2018,15.0,30.0
55.0,17.64,5,1250.0,-24.549059297396184,-54.05157641917936,Household,72.64,-22.73824150585765,-46.8958585777586,27000.0,2018,18.0,40.0
39.0,12.79,4,900.0,-23.6701429730798,-46.72916299624908,Household,51.79,-21.7664768468313,-48.83154737836604,12500.0,2018,7.0,21.0
69.9,20.98,5,2500.0,-18.91595976602804,-48.278974174995646,Fashion,0.23,-22.27568678711987,-48.542599749927895,2420.0,2017,12.0,24.0
139.5,14.32,1,420.0,-25.45134031779098,-49.34622476894222,Electronics,307.64,-23.38219409935399,-51.95529780691714,5632.0,2018,11.0,30.0
69.99,15.25,5,500.0,-22.886098638900197,-43.3108898963299,Household,85.24,-23.65250284762537,-46.66809535567546,4180.0,2017,17.0,33.0
24.9,16.79,5,450.0,-14.066263049084226,-39.63819295865872,Household,41.69,-23.20591698084141,-47.307845865803,1872.0,2017,14.0,33.0
75.0,21.02,5,5750.0,-20.349365400463803,-40.34007979259316,Household,96.02,-23.05035208242116,-49.62755542394423,30000.0,2017,9.0,26.0
1099.0,20.6,3,4683.0,-23.64684593421437,-46.6660547231519,Tools,1119.6,-23.42207596280801,-46.49318406994056,28710.0,2018,3.0,11.0
65.9,17.2,5,1200.0,-22.72251068402032,-43.44230284110904,Household,83.1,-21.7664768468313,-48.83154737836604,18144.0,2017,20.0,36.0
28.9,15.1,4,500.0,-20.825998802613157,-41.13645175016037,Electronics,44.0,-23.71992046378896,-46.693208556754605,1200.0,2017,8.0,27.0
22.32,22.09,5,200.0,-20.63564596381401,-40.749096999405,Electronics,44.41,-19.878513898894187,-43.95694702879617,2378.0,2018,11.0,36.0
1999.0,32.09,5,550.0,-23.41507740422774,-51.42944823345752,Fashion,2031.09,-23.625482259507177,-46.7214808148768,2816.0,2018,9.0,25.0
204.0,18.68,1,342.0,-21.69216794221008,-45.25804903964345,Fashion,222.68,-21.36235769739203,-48.232975701561735,3510.0,2018,34.0,25.0
69.0,18.58,5,341.0,-22.243203015748463,-45.71330344759827,Fashion,87.58,-22.131826190859822,-51.450761316949546,5760.0,2018,7.0,19.0
249.0,15.22,5,450.0,-10.345014304318816,-39.8364493454778,Electronics,264.22,-12.895112589380958,-38.33895999999978,561.0,2018,9.0,17.0
64.99,31.48,4,1050.0,-23.589946477927217,-46.62867111226845,Electronics,96.47,-23.56336298733478,-46.4596838214109,13860.0,2018,2.0,12.0
185.9,35.38,5,8975.0,-23.61581786398534,-46.68133624811021,Household,221.28,-25.453155877315545,-49.2850395992267,48960.0,2018,6.0,14.0
154.9,17.52,5,300.0,-9.179158499999993,-40.97013075,Fashion,172.42,-22.828654864562257,-47.267296160568925,1936.0,2017,14.0,28.0
110.32,17.16,5,150.0,-16.270377518999965,-48.95521499999995,Fashion,283.54,-22.887514996879027,-47.19573904628551,990.0,2018,12.0,20.0
21.15,23.22,5,5500.0,-14.875675438038172,-40.81060677124288,Household,44.37,-23.504769581649203,-46.62470303231384,32768.0,2017,17.0,26.0
144.9,16.11,5,200.0,-22.90581654870452,-43.106988856771984,Fashion,161.01,-23.50097763469062,-46.62712333406575,3795.0,2018,6.0,15.0
131.0,8.17,5,200.0,-23.46000272745108,-46.49469066847478,Household,139.17,-23.63329280322003,-46.73784151540766,2352.0,2017,11.0,11.0
94.5,23.24,5,2150.0,-24.04753355037796,-46.52251294310117,Household,117.74,-27.14105704919435,-48.96146112936535,15548.0,2018,11.0,27.0
102.9,22.43,5,314.0,-13.01436801389564,-38.48652807924521,Fashion,125.33,-21.36235769739203,-48.232975701561735,2772.0,2018,28.0,32.0
182.0,19.42,5,700.0,-19.95455748237063,-43.93409969455826,Fashion,201.42,-25.43548786011886,-49.270213781291496,3456.0,2018,8.0,23.0
18.0,12.79,5,150.0,-21.280744442632404,-49.40941619971977,Fashion,30.79,-23.60978638462481,-46.75740105595065,880.0,2018,7.0,16.0
166.99,23.49,4,2425.0,-15.703843499999994,-48.27793725000001,Fashion,190.48,-23.667843855675457,-46.66038973120199,16530.0,2017,24.0,29.0
25.99,7.78,5,200.0,-23.53092205635057,-46.555643089243375,Electronics,33.77,-23.541941545934563,-46.49095488842404,836.0,2017,3.0,13.0
